bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
42682,Mariel Hemingway's Healthy Living from the Inside Out: Every Woman's Guide to Real Beauty  Renewed Energy  and a Radiant Life,Mariel Hemingway,3.89,60890398,9780060000000.0,eng,288,175,22,12/26/2006,HarperOne
42688,Hemingway vs. Fitzgerald,Scott Donaldson,3.85,1585671266,9781590000000.0,eng,352,185,19,12/01/2001,Harry N. Abrams
42691,The Haj,Leon Uris,4.03,553248642,9780550000000.0,eng,525,11372,396,05/01/1985,Bantam
42692,Mila 18,Leon Uris,4.29,553241605,9780550000000.0,eng,563,21662,485,11/01/1983,Bantam
42693,A God in Ruins,Leon Uris,3.26,61097934,9780060000000.0,eng,517,1208,104,09/05/2000,Avon
42694,Battle Cry,Leon Uris,4.15,006075186X,9780060000000.0,eng,694,8323,137,6/28/2005,Avon
42695,The Angry Hills,Leon Uris,3.67,553277871,9780550000000.0,eng,245,1163,50,01/01/1984,Bantam
42697,Exodus,Leon Uris,4.34,553258478,9780550000000.0,eng,608,85927,1520,10/01/1986,Bantam Books  Inc.
42698,Oh  Play That Thing,Roddy Doyle,3.29,014303605X,9780140000000.0,en-US,384,1545,105,10/25/2005,Penguin Books
42701,The Van (The Barrytown Trilogy  #3),Roddy Doyle,3.94,140260021,9780140000000.0,eng,320,5718,164,03/01/1997,Penguin Books
42706,Fish & Chips (The Barrytown Trilogie  #3),Roddy Doyle/Renate Orth-Guttmann,3.94,3596153026,9783600000000.0,ger,314,2,0,10/01/2002,Fischer Taschenbuch Verlag
42714,The Giggler Treatment,Roddy Doyle/Brian Ajhar,4.17,439993857,9780440000000.0,en-GB,112,1425,149,7/20/2001,Scholastic  Inc.
42718,A Star Called Henry,Roddy Doyle,3.84,99284480,9780100000000.0,eng,342,6885,438,09/07/2000,Vintage
42719,The Van,Roddy Doyle,3.94,043620052X,9780440000000.0,eng,312,30,4,08/04/1991,Secker and Warburg
42728,Rover rettet Weihnachten.,Roddy Doyle/Brian Ajhar,4.12,3570127214,9783570000000.0,ger,160,1,0,09/01/2002,Omnibus Hc Bei Bertelsmann
42738,The Snapper,Roddy Doyle,3.93,3596153034,9783600000000.0,ger,217,26,5,09/01/2002,Fischer TB
42741,Yeats Is Dead,Roddy Doyle/Frank McCourt/Conor McPherson/Gene Kerrigan/Gina Moxley/Marian Keyes/Pauline McLynn/Tom Humphries/Joseph O'Connor/Anthony Cronin/Owen O'Neill/Hugo Hamilton/Charlie O'Neill/Gerard Stembridge/Donal O'Kelly,3.4,99422344,9780100000000.0,eng,298,34,4,06/06/2002,Vintage
42758,The Fantastic Vampire: Studies in the Children of the Night: Selected Essays from the Eighteenth International Conference on the Fantastic in the Arts,James Craig Holte,0.0,313309337,9780310000000.0,eng,176,0,0,3/30/2002,Greenwood Press
42763,A Dracula Handbook,Elizabeth Russell Miller,4.07,1413480942,9781410000000.0,eng,200,10,1,3/23/2005,Xlibris Corporation
42772,Real Estate Loopholes: Secrets of Successful Real Estate Investing,Diane  Kennedy/Garrett Sutton/Robert T. Kiyosaki,4.15,446691356,9780450000000.0,eng,240,721,9,12/31/2003,Warner Books (NY)
42777,Hope is the Thing with Feathers: A Personal Chronicle of Vanished Birds,Christopher Cokinos,4.22,446677493,9780450000000.0,eng,384,308,33,04/01/2001,Warner Books (NY)
42797,Goodbye Forever (Sweet Dreams  #72),Barbara Conklin,3.76,055324356X,9780550000000.0,eng,135,56,0,12/31/1984,Bantam Books
42798,Winter Dreams (Sweet Dreams  #141),Barbara Conklin,3.85,553270621,9780550000000.0,eng,176,104,4,02/01/1988,Bantam Books
42802,First  Last and Always (Sweet Dreams  #96),Barbara Conklin,3.76,553251791,9780550000000.0,eng,160,65,2,09/01/1985,Bantam Books
42808,P.S. I Love You (Sealed with a Kiss #4),Valerie Parv,2.83,373033664,9780370000000.0,eng,192,23,1,4/24/1995,Harlequin Romance
42811,PS I Love You Baby Collection,Lynda Milligan/Nancy J. Smith,4.43,962247723,9780960000000.0,en-US,79,7,0,12/31/1990,Possibilities
42818,Tales from Margaritaville,Jimmy Buffett,3.9,156026988,9780160000000.0,en-US,230,2450,175,06/03/1989,Fawcett
42819,A Pirate Looks at Fifty,Jimmy Buffett/Leona Nevler,3.83,449005860,9780450000000.0,eng,420,3036,216,11/28/1999,Fawcett
42831,The Parrot-Head Companion: An Insider's Guide to Jimmy Buffett,Thomas Ryan,2.83,806520159,9780810000000.0,eng,176,6,0,01/01/1998,Citadel Press
42849,The Dog Who Loved Too Much: Tales  Treatments and the Psychology of Dogs,Nicholas Dodman,4.08,553375261,9780550000000.0,eng,258,691,35,03/03/1997,Bantam
42854,Barack Obama: Working to Make a Difference,Marlene Targ Brill/Lerner Publishing Group,3.96,822560569,9780820000000.0,en-US,48,19,5,04/01/2006,Lerner Publications
42855,Great Speeches by African Americans: Frederick Douglass  Sojourner Truth  Dr. Martin Luther King  Jr.  Barack Obama  and Others,James Daley/Barack Obama/Martin Luther King Jr.,4.3,486447618,9780490000000.0,eng,160,230,21,4/28/2006,Dover Publications
42862,The Heart of a Leader,Kenneth H. Blanchard,3.96,1562924885,9781560000000.0,en-US,162,542,33,06/01/1999,David C. Cook
42863,Mission Possible,Kenneth H. Blanchard,3.44,71348271,9780070000000.0,eng,242,0,0,4/30/1999,McGraw-Hill Companies
42864,Lead Like Jesus: Lessons from the Greatest Leadership Role Model of All Time,Kenneth H. Blanchard/Phil Hodges,4.04,849918723,9780850000000.0,en-US,239,808,41,03/01/2007,W Publishing Group
42866,The Little Book of Coaching: Motivating People to Be Winners,Kenneth H. Blanchard/Don Shula,3.65,66621038,9780070000000.0,en-US,128,73,12,1/23/2001,Harper Business
42867,Full Steam Ahead!: Unleash the Power of Vision in Your Work and Your Life,Kenneth H. Blanchard/Jesse Stoner,3.76,1576753069,9781580000000.0,en-US,192,156,15,10/01/2004,Berrett-Koehler Publishers
42869,The Servant Leader,Kenneth H. Blanchard,4.09,849996597,23755004321.0,eng,128,276,26,03/11/2003,Thomas Nelson
42876,Down Under,Bill Bryson,4.07,055299703X,9780550000000.0,eng,398,4510,392,08/06/2001,Black Swan
42878,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,4.06,767902513,9780770000000.0,eng,276,1405,266,05/04/1998,Bantam Doubleday Dell Publishing Group
42880,Bizarre World,Bill  Bryson/Kathryn Lamb,3.38,751510610,9780750000000.0,eng,120,73,6,05/01/2001,Little  Brown Book Group
42882,The Life and Times of the Thunderbolt Kid: A Memoir,Bill Bryson,3.94,767919378,9780770000000.0,en-US,268,1329,250,9/25/2007,Broadway Books
42883,Bill Bryson: The Complete Notes,Bill Bryson,4.09,038560131X,9780390000000.0,eng,544,901,36,10/05/2000,Doubleday
42885,Motel Blues,Bill Bryson/David B. Ellis,3.83,2228897353,9782230000000.0,fre,399,17,3,4/15/2003,Payot
42891,Journeys in English,Bill Bryson,3.72,563496266,9780560000000.0,eng,3,510,60,02/02/2004,BBC Physical Audio
42895,Una breve historia de casi todo,Bill Bryson/José Manuel Álvarez,4.21,8478713808,9788480000000.0,spa,567,713,68,4/30/2006,Rba Libros
42898,Lover Revealed (Black Dagger Brotherhood  #4),J.R. Ward,4.3,451412354,9780450000000.0,eng,480,106469,3691,03/06/2007,Onyx
42899,Dark Lover (Black Dagger Brotherhood  #1),J.R. Ward,4.2,451216954,9780450000000.0,eng,393,259511,10475,09/06/2005,Penguin Group (USA)
42900,Lover Awakened (Black Dagger Brotherhood  #3),J.R. Ward,4.45,451219368,9780450000000.0,eng,448,144906,5728,09/05/2006,Signet
42909,All Things Wise and Wonderful,James Herriot,4.41,312335288,9780310000000.0,eng,448,22780,366,11/01/2004,St. Martin's Griffin
42915,CliffsNotes on Remarque's All Quiet on the Western Front,Susan Van Kirk/CliffsNotes/Erich Maria Remarque,4.24,764586718,9780760000000.0,eng,112,12,0,12/20/2000,Cliffs Notes
42916,All Quiet on the Western Front,Erich Maria Remarque,3.97,449231801,9780450000000.0,en-GB,256,64,4,03/12/1987,Fawcett Crest
42924,The Nightingale's Song,Kathleen Eschenburg,3.88,380815699,9780380000000.0,eng,384,16,3,10/30/2001,HarperTorch
42926,Nightingale's Song,Kate Pennington,3.02,340878754,9780340000000.0,en-GB,219,40,5,10/19/2006,Hachette Children's
42929,Gai-Jin (Asian Saga  #3),James Clavell,3.86,044021680X,9780440000000.0,eng,1236,10757,296,04/03/1994,Dell
42932,Whirlwind (Asian Saga  #6),James Clavell,3.82,340766182,9780340000000.0,eng,1231,5626,164,12/02/1999,Morrow
42933,Tai-Pan (Asian Saga  #2),James Clavell,4.27,440184622,9780440000000.0,eng,734,39315,778,09/01/2009,Dell
42934,Escape: The Love Story from Whirlwind,James Clavell,3.63,340654163,9780340000000.0,eng,584,276,14,07/01/1999,Hodder & Stoughton
42953,Alaska,James A. Michener,4.12,037576142X,9780380000000.0,eng,868,9330,590,11/12/2002,Dial Press Trade Paperback
42955,The Drifters,James A. Michener,4.04,449213536,9780450000000.0,eng,768,6253,353,10/12/1986,Fawcett Books
42956,Sayonara,James A. Michener,3.81,449204146,9780450000000.0,eng,208,1848,104,09/12/1983,Fawcett
42959,The Bridge at Andau,James A. Michener,3.94,449210502,9780450000000.0,en-US,288,1135,158,09/12/1985,Fawcett
42960,Caribbean,James A. Michener,3.93,812974921,9780810000000.0,eng,672,4718,232,12/13/2005,Dial Press
42986,War and Remembrance (The Henry Family  #2),Herman Wouk,4.41,316954993,9780320000000.0,eng,1042,29555,680,02/05/2002,Back Bay Books
42988,Don't Stop the Carnival,Herman Wouk,3.93,316955124,9780320000000.0,eng,416,2700,298,5/15/1992,Back Bay Books
42989,The Hope (The Hope and the Glory  #1),Herman Wouk,4.15,316954411,9780320000000.0,eng,704,2336,141,06/03/2002,Back Bay Books
42990,Youngblood Hawke,Herman Wouk,4.04,316955175,9780320000000.0,en-US,783,1248,68,5/15/1992,Back Bay Books
42993,Aurora Dawn,Herman Wouk,3.47,316955094,9780320000000.0,en-US,288,213,20,4/15/1992,Back Bay Books
43010,The Curious Incident of the Dog in the Night-Time,Mark Haddon,3.88,1419317261,9781420000000.0,eng,6,614,119,12/01/2006,Recorded Books
43015,A Long Way Gone: Memoirs of a Boy Soldier,Ishmael Beah,4.16,374105235,9780370000000.0,eng,229,147820,9547,2/13/2007,Sarah Crichton Books
43017,Yellow Back Radio Broke-Down,Ishmael Reed,3.83,1564782387,9781560000000.0,eng,177,496,38,05/01/2000,Dalkey Archive Press
43027,Anthem,Ayn Rand,3.63,452286352,9780450000000.0,eng,256,470,67,12/28/2004,NAL
43028,Sorrow's Anthem (Lincoln Perry  #2),Michael Koryta,3.89,312936605,9780310000000.0,eng,330,62,7,01/02/2007,St. Martin's Paperbacks
43035,White Fang,Jack London,3.98,439236193,9780440000000.0,eng,252,119589,3124,01/01/2001,Scholastic Paperbacks
43037,The Call of the Wild  White Fang and Other Stories,Jack London,3.99,192835149,9780190000000.0,eng,400,18720,192,8/20/1998,Oxford University Press  USA
43039,White Fang,Kathleen Olmstead/Jack London/Dan Andreasen/Arthur Pober,4.24,1402725000,9781400000000.0,en-US,160,713,31,3/28/2006,Sterling
43044,The Sea-Wolf and Selected Stories,Jack London/Ben Bova,4.06,451529367,9780450000000.0,eng,352,781,40,05/04/2004,Signet Classics
43045,The Death of an Irish Sea Wolf (Peter McGarr  #12),Bartholomew Gill,3.74,380725789,9780380000000.0,eng,304,135,12,10/01/1997,Avon
43046,Jack London Illustrated: The Call of the Wild/White Fang/The Sea-Wolf/40 Short Stories,Jack London,4.26,517309807,9780520000000.0,eng,761,20,1,10/02/1993,Random House Value Publishing
43049,The Sea Wolf,Jack London,4.04,1598184318,9781600000000.0,eng,425,19091,851,06/01/2005,Alan Rodgers Books
43051,Kilo Class (Admiral Arnold Morgan  #2),Patrick Robinson,4.05,61096857,9780060000000.0,eng,512,1738,58,03/03/1999,HarperPaperbacks
43058,Barracuda 945 (Admiral Arnold Morgan  #6),Patrick Robinson,3.97,60086637,9780060000000.0,eng,498,1119,27,6/29/2004,HarperTorch
43059,H.M.S. Unseen (Admiral Arnold Morgan  #3),Patrick Robinson/Sandler/David McCallum,4.01,61098019,9780060000000.0,eng,544,2076,38,03/01/2000,HarperTorch
43060,Slider,Patrick Robinson,4.13,006058033X,9780060000000.0,en-US,416,66,7,4/27/2004,It Books
43061,U.S.S. Seawolf (Admiral Arnold Morgan  #4),Patrick Robinson,3.96,61030651,9780060000000.0,eng,496,1581,46,05/01/2001,HarperTorch
43063,Menace Invisible (Admiral Arnold Morgan  #3),Patrick Robinson,4.01,2226114971,9782230000000.0,fre,384,3,0,03/01/2000,Albin Michel
43068,True Blue: The Oxford Boat Race Mutiny,Daniel Topolski/Patrick Robinson,4.24,553400037,9780550000000.0,en-US,320,69,13,2/23/1990,Bantam
43072,A Picture Book of Anne Frank,David A. Adler/Karen Ritz,4.18,823410781,9780820000000.0,en-US,32,217,70,01/01/1993,Holiday House
43073,Who Was Anne Frank?,Ann Abramson/Nancy Harrison,4.26,448444828,9780450000000.0,eng,103,1953,293,1/18/2007,Penguin Workshop
43074,Enslaved by Ducks,Bob Tarte,3.44,1565124502,9781570000000.0,eng,308,2263,448,10/01/2004,Algonquin Books
43076,Ice Castles,Leonore Fleischer,3.87,044970081X,9780450000000.0,eng,220,161,19,03/12/1982,Fawcett
43081,Marching Powder: A True Story of Friendship  Cocaine  and South America's Strangest Jail,Rusty Young/Thomas McFadden,4.26,312330340,9780310000000.0,eng,400,11121,522,05/01/2004,St. Martin's Griffin
43082,Marching Powder,Rusty Young,4.26,330419587,9780330000000.0,eng,371,906,94,07/01/2004,Pan MacMillan
43084,Nations and Nationalism since 1780: Programme  Myth  Reality,Eric Hobsbawm,3.9,521439612,9780520000000.0,eng,214,1175,39,10/30/1992,Cambridge University Press
43087,Interesting Times: A Twentieth-Century Life,Eric Hobsbawm,4.06,1565849655,9781570000000.0,eng,448,374,24,5/16/2005,New Press
43089,Industry and Empire: The Birth of the Industrial Revolution,Eric Hobsbawm/Chris Wrigley,3.92,1565845617,9781570000000.0,eng,411,301,14,09/01/1999,The New Press
43098,The Communist Manifesto,Karl Marx/Friedrich Engels/Eric Hobsbawm,3.55,1859848982,9781860000000.0,eng,88,309,38,05/01/1998,Verso
43101,On the Edge of the New Century,Eric Hobsbawm/Allan Cameron/Antonio Polito,3.71,1565846710,9781570000000.0,eng,192,82,5,05/01/2001,New Press
43106,The Age of Extremes: The Short Twentieth Century  1914-1991,Eric Hobsbawm,4.25,349106711,9780350000000.0,eng,638,348,24,11/12/1995,Abacus
43110,Echoes of the Marseillaise: Two Centuries Look Back on the French Revolution,Eric Hobsbawm,3.52,813515246,9780810000000.0,eng,168,57,7,04/01/1990,Rutgers University Press
43128,Winter Is the Warmest Season,Lauren Stringer,3.9,152049673,9780150000000.0,eng,40,408,83,10/01/2006,Harcourt
43129,Winter (Four Seasons  #4),Núria Roca/Rosa María Curto,3.82,764127314,9780760000000.0,eng,36,7,1,6/30/2004,Barron's Educational Series
43130,It's Winter,Linda Glaser/Glaser Linda/Susan Swan,3.64,761316809,9780760000000.0,eng,32,88,14,09/01/2002,First Avenue Editions (Tm)
43132,Winter Season: A Dancer's Journal,Toni Bentley,3.92,813027055,9780810000000.0,en-US,168,425,39,11/10/2003,University Press of Florida
43150,Twilight of the Idols/The Anti-Christ,Friedrich Nietzsche/Michael Tanner,4.16,140445145,9780140000000.0,en-GB,208,7149,143,1/25/1990,Penguin Classics
43166,Practical DV Filmmaking,Russell Evans,3.46,240807383,9780240000000.0,en-US,408,9,0,11/01/2005,Focal Press
43171,Diana Vreeland,Eleanor Dwight,4.24,688167381,9780690000000.0,eng,320,150,17,10/22/2002,Harper Design
43175,Inventive Paris clothes: 1909-1939 - a photographic essay,Diana Vreeland/Irving Penn,3.67,067040067X,9780670000000.0,eng,95,3,0,5/26/1978,Penguin Putnam
43177,Brown V. Board of Education: A Civil Rights Milestone and Its Troubled Legacy,James T. Patterson,3.85,195156323,9780200000000.0,eng,320,159,24,12/12/2002,Oxford University Press  USA
43180,Henry V,William Shakespeare/Stephen Orgel/A.R. Braunmuller/Claire McEachern,3.88,140714588,9780140000000.0,eng,121,433,39,09/01/1999,Penguin Classics
43219,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,Ernesto Laclau/Chantal Mouffe,3.89,1859843301,9781860000000.0,eng,200,1063,35,5/17/2001,Verso
43220,On Populist Reason,Ernesto Laclau,4.04,1859846513,9781860000000.0,eng,276,208,11,7/17/2005,Verso
43221,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,Judith Butler/Ernesto Laclau/Slavoj Žižek,3.92,185984278X,9781860000000.0,eng,329,707,18,7/17/2000,Verso
43228,The Meaning of Life,Terry Eagleton,3.5,199210705,9780200000000.0,en-GB,187,755,94,05/01/2007,Oxford University Press  USA
43229,Sweet Violence: The Idea of the Tragic,Terry Eagleton,4.0,631233601,9780630000000.0,eng,348,85,8,9/27/2002,Wiley-Blackwell
43230,The English Novel: An Introduction,Terry Eagleton,3.77,1405117079,9781410000000.0,eng,376,101,10,08/06/2004,Wiley-Blackwell
43236,MySQL Cookbook,Paul DuBois,4.0,059652708X,9780600000000.0,en-US,980,126,8,12/04/2006,O'Reilly Media
43244,High Performance MySQL: Optimization  Backups  Replication & Load Balancing,Jeremy D. Zawodny/Derek J. Balling,4.23,596003064,9780600000000.0,eng,304,403,17,4/18/2004,O'Reilly Media
43255,Not Without My Daughter,Betty Mahmoody,4.1,552152161,9780550000000.0,eng,528,19790,1042,07/05/2004,Transworld Publishers Ltd
43268,Aman: The Story of a Somali Girl,Virginia Lee Barnes,3.77,679762094,9780680000000.0,eng,368,549,46,8/29/1995,Vintage
43269,Amanda's Story (The Girls of Lighthouse Lane #4),Thomas Kinkade/Erika Tamar,4.04,60543523,9780060000000.0,eng,208,4,0,3/14/2006,HarperCollins
43271,Lizabeth's Story (The Girls of Lighthouse Lane #3),Thomas Kinkade/Erika Tamar,3.96,60543493,9780060000000.0,eng,192,24,0,10/18/2005,HarperCollins
43273,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,Barbara Coloroso,4.19,60014318,9780060000000.0,en-US,352,1215,129,8/20/2002,William Morrow Paperbacks
43278,Creating a Life Worth Living,Carol Lloyd,4.02,60952431,9780060000000.0,eng,336,353,24,08/02/1997,William Morrow Paperbacks
43282,Happy Endings: Finishing the Edges of Your Quilts,Mimi Dietrich,4.25,1564775003,9781560000000.0,en-US,80,24,3,06/04/2013,That Patchwork Place
43283,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,Rebecca Coffey,4.25,1886968055,9781890000000.0,en-US,226,12,0,04/01/2005,Sidran Press
43287,Year's Happy Ending,Betty Neels,3.97,373511620,9780370000000.0,eng,216,134,14,9/24/2001,Harlequin Readers' Choice
43313,Trail of Tears: The Rise and Fall of the Cherokee Nation,John Ehle,4.15,385239548,9780390000000.0,eng,424,3166,152,9/22/1997,Anchor Books
43317,The Trail of Tears,Joseph Bruchac/Diana Magnuson,3.91,679890521,9780680000000.0,eng,48,170,31,9/21/1999,Random House Books for Young Readers
43324,Are You Afraid of the Dark?,Sidney Sheldon,3.66,7165161,9780010000000.0,eng,401,23924,681,07/01/2005,HarperCollins Publishers
43325,Nothing Lasts Forever,Sidney Sheldon,3.84,446354732,9780450000000.0,eng,384,26040,614,09/01/1995,Grand Central
43328,Rage of Angels,Sidney Sheldon,3.93,6178731,9780010000000.0,eng,512,30283,860,08/03/1999,HarperCollins Publishers
43331,He Sees You When You're Sleeping,Mary Higgins Clark/Carol Higgins Clark,3.79,743456866,9780740000000.0,en-US,230,477,31,11/01/2002,Pocket Books
43332,My Gal Sunday,Mary Higgins Clark,3.57,671014919,9780670000000.0,en-US,206,5355,183,02/01/2003,Pocket Books
43334,We'll Meet Again,Mary Higgins Clark,3.85,743484312,9780740000000.0,eng,234,8892,260,02/02/2004,Pocket Books
43335,All Through the Night,Mary Higgins Clark,3.7,671027123,9780670000000.0,en-US,256,6332,224,10/01/1999,Pocket Books
43338,The Night Awakens: A Mystery Writers of America Anthology,Mary Higgins Clark/Angela Zeman/Noreen Ayres/Sally Cabot Gunning/Joseph Hansen/Sarah Shankman/Nancy Pickard/Eleanor Taylor Bland/Brendan DuBois/Edward D. Hoch/Loren D. Estleman,3.51,671519182,9780670000000.0,en-US,303,162,13,02/01/2000,Simon and Schuster
43339,Where Are the Children?,Mary Higgins Clark,4.02,1416507779,9781420000000.0,eng,304,39738,969,07/01/2005,Pocket Books
43340,The Second Time Around,Mary Higgins Clark,3.75,743412621,9780740000000.0,eng,373,7472,296,04/01/2004,Pocket Books
43342,You Belong To Me,Mary Higgins Clark,3.87,671004549,9780670000000.0,en-US,384,20843,421,04/01/1999,Pocket Books
