bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher
29545,Satan: His Psychotherapy and Cure by the Unfortunate Dr. Kassler  J.S.P.S.,Jeremy Leven,4.13,059514506X,9780600000000.0,eng,496,519,52,11/01/2000,Backinprint.com
29547,Everyone Worth Knowing,Lauren Weisberger,3.4,1416543007,9781420000000.0,en-US,448,67653,1680,12/26/2006,Pocket Books
29549,The Lost Blogs: From Jesus to Jim Morrison--The Historically Inaccurate and Totally  Fictitious Cyber Diaries of Everyone Worth Knowing,Paul       Davidson,3.61,446697389,9780450000000.0,eng,288,30,5,11/29/2009,Warner Books
29551,Happy Are the Peace Makers (Blackie Ryan  #5),Andrew M. Greeley,3.79,515110752,9780520000000.0,eng,300,369,16,04/01/1993,Jove Books
29561,The Truth Will Set You Free: Overcoming Emotional Blindness and Finding Your True Adult Self,Alice   Miller/Andrew Edwin Jenkins,4.06,465045855,9780470000000.0,eng,224,501,32,12/10/2002,Basic Books
29565,The Stone Raft,José Saramago,3.8,1860467210,9781860000000.0,eng,272,3224,180,06/01/2000,Panther
29566,Baltasar and Blimunda,José Saramago/Giovanni Pontiero,3.92,1860469019,9781860000000.0,eng,346,105,14,9/20/2001,Vintage Classics
29569,You: The Owner's Manual: An Insider's Guide to the Body That Will Make You Healthier and Younger,Michael F. Roizen/Mehmet C. Oz,3.82,60765313,9780060000000.0,en-US,417,3170,286,01/01/2005,Collins Publishers
29571,You: On a Diet: The Owner's Manual for Waist Management,Michael F. Roizen/Mehmet C. Oz,3.66,743292545,9780740000000.0,en-US,370,4403,405,10/31/2006,Free Press
29579,Foundation (Foundation  #1),Isaac Asimov,4.16,553803719,9780550000000.0,eng,244,349846,6561,06/01/2004,Bantam
29580,Second Foundation (Foundation #3),Isaac Asimov,4.26,553803735,9780550000000.0,eng,256,119224,1708,06/01/2004,Bantam Spectra
29581,Foundation and Empire (Foundation #2),Isaac Asimov,4.22,553803727,9780550000000.0,eng,256,126226,2034,06/01/2004,Spectra Books
29582,Foundation and Earth (Foundation #5),Isaac Asimov,4.05,553587579,9780550000000.0,eng,500,46112,890,8/31/2004,Spectra
29584,Foundations of Clinical Research: Applications to Practice,Leslie Gross Portney,4.12,838526950,9780840000000.0,eng,742,18,1,01/01/2000,Prentice Hall
29587,Down and Out in the Magic Kingdom,Cory Doctorow,3.56,076530953X,9780770000000.0,eng,208,10810,1068,12/05/2003,Tor Books
29588,Someone Comes to Town  Someone Leaves Town,Cory Doctorow,3.51,765312808,9780770000000.0,en-US,315,2956,321,5/30/2006,Tor Books
29589,Eastern Standard Tribe,Cory Doctorow,3.48,765310457,9780770000000.0,en-US,223,3213,213,04/01/2005,Tor Books
29593,A Place So Foreign and Eight More,Cory Doctorow/Bruce Sterling,3.72,1568582862,9781570000000.0,eng,243,860,43,09/08/2003,Four Walls Eight Windows Press
29597,Through Painted Deserts: Light  God  and Beauty on the Open Road,Donald Miller,3.92,785209824,9780790000000.0,eng,256,8931,444,8/14/2005,Thomas Nelson
29603,20 000 Leagues Under the Sea,Ron     Miller/Jules Verne/Paul   Wright,3.76,751370738,9780750000000.0,eng,64,34,4,10/08/1998,Prentice Hall
29613,Codebreakers' Victory: How the Allied Cryptographers Won World War II,Hervie Haufler,4.18,451209796,9780450000000.0,eng,352,45,3,11/04/2003,NAL Trade
29616,All Night Long,Jayne Ann Krentz,3.96,399153055,9780400000000.0,eng,416,7438,257,01/03/2006,G.P. Putnam's Sons
29617,White Lies (Arcane Society  #2),Jayne Ann Krentz,4.01,039915373X,9780400000000.0,eng,371,7604,328,02/01/2007,G.P. Putnam's Sons
29619,Ghost Hunter (Ghost Hunters  #3),Jayne Castle/Jayne Ann Krentz,4.14,515141402,9780520000000.0,eng,327,4349,170,5/30/2006,Jove Books
29620,The Pirate / The Adventurer / The Cowboy,Jayne Ann Krentz,3.89,373771711,9780370000000.0,eng,362,262,7,4/25/2006,Harlequin
29621,Midnight Jewels,Jayne Ann Krentz,3.75,446692476,9780450000000.0,eng,425,1306,35,07/01/2003,Warner Books
29622,The Wedding Night,Jayne Ann Krentz,3.45,1551668513,9781550000000.0,eng,256,795,23,11/23/2001,MIRA
29623,After Glow (Ghost Hunters  #2),Jayne Castle/Jayne Ann Krentz,4.14,515136948,9780520000000.0,eng,343,4149,138,2/24/2004,Jove Books
29624,Orchid (St. Helen's  #3),Jayne Castle/Jayne Ann Krentz,4.15,671569023,9780670000000.0,eng,327,3748,102,05/01/1998,Pocket Books
29625,The Origin of Consciousness in the Breakdown of the Bicameral Mind,Julian Jaynes,4.25,713912545,9780710000000.0,en-GB,467,7,1,06/01/1979,Allen Lane
29627,The Future of the Universe,Jack Meadows,3.8,1852339462,9781850000000.0,eng,175,5,0,12/01/2006,Springer
29632,Micro Eco-Farming: Prospering from Backyard to Small Acreage in Partnership with the Earth,Barbara Berst Adams,3.76,963281437,9780960000000.0,eng,174,68,5,05/01/2005,New World Publishing
29633,The Quiet American: Text and Criticism,Graham Greene/John Clark Pratt,3.97,014024350X,9780140000000.0,eng,515,225,17,01/01/1996,Penguin Books
29639,The Quiet American,Graham Greene/Zadie Smith,3.97,99478390,9780100000000.0,eng,198,1344,156,10/07/2004,Vintage Books/Vintage Classics
29641,The End of the Affair,Graham Greene/Monica Ali,3.94,99478447,9780100000000.0,eng,160,38283,3002,10/07/2004,Vintage Classics
29658,Postwar: A History of Europe Since 1945,Tony Judt,4.34,143037757,9780140000000.0,eng,933,8017,571,09/05/2006,Penguin Books
29680,The Coen Brothers: Interviews,William Rodney Allen,3.82,1578068894,9781580000000.0,eng,208,73,3,8/18/2006,University Press of Mississippi
29685,The Hermeneutical Spiral: A Comprehensive Introduction to Biblical Interpretation,Grant R. Osborne,3.94,830828265,9780830000000.0,eng,624,410,37,12/01/2006,IVP Academic
29694,Raising the Bar: Ministry to Youth in the New Millennium,Alvin L. Reid,3.86,082543632X,9780830000000.0,en-US,208,42,3,04/07/2004,Kregel Academic & Professional
29705,The Book of Other People,Zadie Smith/David Mitchell/George Saunders/Colm Tóibín/Aleksandar Hemon/Nick Hornby/Hari Kunzru/Toby Litt/Chris Ware,3.38,143038184,9780140000000.0,eng,304,2546,328,01/02/2008,Penguin Books
29718,The Confusions of Young Törless,Robert Musil/Shaun Whiteside/J.M. Coetzee,3.73,142180009,9780140000000.0,eng,176,4374,179,9/27/2001,Penguin
29719,Robinson Crusoe,Daniel Defoe/J.M. Coetzee,3.67,192100335,9780190000000.0,eng,306,125,3,9/16/1999,Oxford University Press
29720,Doubling the Point: Essays and Interviews,J.M. Coetzee/David Attwell,4.05,674215184,9780670000000.0,en-US,438,85,2,08/12/1992,Harvard University Press
29724,Fantastic! Wow! and Unreal!: A Book About Interjections and Conjunctions,Ruth Heller,4.22,698118758,9780700000000.0,en-US,32,84,11,10/23/2000,Puffin Books
29726,Don DeLillo's White Noise: A Reader's Guide,Leonard  Orr,3.92,826414745,9780830000000.0,eng,96,76,9,04/10/2003,Bloomsbury Academic
29734,Letting Go,Philip Roth,3.7,679764178,9780680000000.0,eng,630,1103,88,09/02/1997,Vintage
29737,My Life as a Man,Philip Roth,3.73,067974827X,9780680000000.0,eng,334,1561,101,1/13/1994,Vintage
29738,Patrimony,Philip Roth,4.17,679752935,9780680000000.0,eng,240,2531,202,06/03/1996,Vintage
29741,The Great American Novel,Philip Roth,3.63,679749063,9780680000000.0,eng,416,180,22,04/11/1995,Vintage
29743,The Professor of Desire,Philip Roth/Νίκος Παναγιωτόπουλος,3.66,99389010,9780100000000.0,eng,272,2016,113,10/05/1995,Vintage
29745,Deception,Philip Roth,3.34,99801906,9780100000000.0,eng,208,1524,118,1/17/2006,Vintage
29746,When She Was Good,Philip Roth,3.53,679759255,9780680000000.0,eng,320,1748,149,1/31/1995,Vintage
29776,The Dying Animal,Philip Roth,3.63,99422697,9780100000000.0,eng,156,5910,437,03/07/2002,Vintage
29788,For the Relief of Unbearable Urges,Nathan Englander,3.93,375704434,9780380000000.0,eng,205,2418,229,3/21/2000,Vintage
29791,The Ministry of Special Cases,Nathan Englander,3.66,375404937,9780380000000.0,eng,339,2509,368,4/24/2007,Knopf Publishing Group
29797,The Pilgrim's Progress,John Bunyan,4.0,486426750,9780490000000.0,eng,324,87175,1875,02/10/2003,Dover Publications
29800,Scott Pilgrim  Volume 1: Scott Pilgrim's Precious Little Life,Bryan Lee O'Malley,4.17,1932664084,9781930000000.0,eng,168,155863,3267,8/18/2004,Oni Press
29806,The Pilgrim's Regress,C.S. Lewis/Michael Hague,3.88,802806414,9780800000000.0,eng,219,6276,362,01/10/1992,William B. Eerdmans Publishing Company
29811,Little Pilgrim's Progress: From John Bunyan's Classic,Helen L. Taylor,4.26,802449247,9780800000000.0,eng,336,2065,136,02/01/2006,Moody Publishers
29819,The Landing of the Pilgrims,James Daugherty,3.41,394846974,9780390000000.0,eng,160,611,69,02/12/1981,Random House Books for Young Readers
29820,Little Pilgrim's Progress,Helen L. Taylor/John Bunyan,4.26,802449263,9780800000000.0,eng,256,212,20,03/08/1989,Moody Publishers
29823,From Nomads to Pilgrims: Stories from Practicing Congregations,Diana Butler Bass,4.0,1566993237,9781570000000.0,eng,179,13,0,12/30/2005,Rowman & Littlefield Publishers
29838,The New York Times Guide to Essential Knowledge,John D. Leonard/The New York Times,4.1,312313675,9780310000000.0,en-US,1104,157,10,11/05/2004,St. Martin's Press
29841,New York 2000: Architecture and Urbanism Between the Bicentennial and the Millennium,Robert A.M. Stern/David Fishman/Jacob Tilove,4.44,1580931774,9781580000000.0,eng,1520,16,0,11/01/2006,The Monacelli Press
29842,Forgotten New York: Views of a Lost Metropolis,Kevin   Walsh,4.16,60754001,9780060000000.0,eng,384,200,20,9/26/2006,Collins Reference
29845,The Historical Atlas of New York City: A Visual Celebration of Nearly 400 Years of New York City's History,Eric Homberger/Alice Hudson,4.06,805078428,9780810000000.0,eng,192,308,22,07/01/2005,Holt Paperbacks
29868,La toile de Charlotte,E.B. White/Garth Williams/Catherine Chaine,4.17,221102288X,9782210000000.0,fre,192,13,0,04/01/1997,l'ecole des loisirs
29873,This Is New York,Miroslav Sasek,4.29,789308843,9780790000000.0,en-GB,64,385,38,5/30/2003,Universe
29879,They Dare to Speak Out: People and Institutions Confront Israel's Lobby,Paul Findley,4.07,155652482X,9781560000000.0,eng,416,106,5,05/01/2003,Lawrence Hill Books
29881,Famous Last Words,Timothy Findley,3.99,057120905X,9780570000000.0,eng,416,1400,57,8/20/2001,Faber  Faber
29898,The Wars,Timothy Findley,3.88,571207995,9780570000000.0,eng,218,6467,245,8/20/2001,Faber and Faber
29900,Into the Void (Spelljammer: The Cloakmaster Cycle  #2),Nigel Findley,3.54,1560761547,9781560000000.0,en-US,311,257,12,09/01/1991,TSR
29905,Essential Dialogues of Plato,Plato/Benjamin Jowett/Pedro De Blas,4.05,159308269X,9781590000000.0,eng,624,4853,14,10/05/2005,Barnes  Noble Classics
29906,The Collected Dialogues,Plato/Edith Hamilton/Huntington Cairns,4.23,691097186,9780690000000.0,eng,1776,704,31,9/15/1963,Princeton University Press (NJ)
29907,Republic,Plato/Benjamin Jowett/Elizabeth Watson Scharffenberger,3.94,1593080972,9781590000000.0,eng,496,392,33,08/01/2005,Barnes  Noble Classics
29908,The Republic,Plato/Tom Griffith,3.94,460873822,9780460000000.0,eng,240,7,1,11/15/1993,Orion Publishing Group  Ltd.
29914,Inner Circle (Carol Ashton Mysteries  #8),Claire McNab,3.74,156280135X,9781560000000.0,eng,196,72,1,10/01/1996,Naiad Press
29917,The Rising Tide (World War II: 1939-1945  #1),Jeff Shaara,4.11,034546141X,9780350000000.0,eng,576,5709,390,11/07/2006,Ballantine Books
29919,Jeff Shaara's Civil War Battlefields: Discovering America's Hallowed Ground,Jeff Shaara,4.11,345464885,9780350000000.0,eng,288,584,59,4/25/2006,Ballantine Books
29920,Rise to Rebellion,Jeff Shaara,4.18,345427548,9780350000000.0,eng,492,5745,383,6/29/2004,Ballantine Books
29922,Gone for Soldiers: A Novel of the Mexican War,Jeff Shaara,4.14,345427513,9780350000000.0,eng,424,191,18,07/03/2001,Ballantine Books
29923,The Last Full Measure (The Civil War Trilogy  #3),Jeff Shaara,4.24,345434811,9780350000000.0,eng,640,13438,314,05/02/2000,Ballantine Books
29927,A Farewell to Arms?: Beyond the Good Friday Agreement,Adrian Guelke/Michael Cox/Fiona Stephen,4.33,719071151,9780720000000.0,eng,624,0,0,4/18/2006,Manchester University Press
29932,When Smoke Ran Like Water: Tales Of Environmental Deception And The Battle Against Pollution,Devra Davis/Mitchell Gaynor,4.02,465015220,9780470000000.0,en-US,352,249,29,12/25/2003,Basic Books
29934,What Work Is,Philip Levine,4.27,679740589,9780680000000.0,eng,77,2102,90,4/21/1992,Knopf
29936,The Simple Truth,Philip Levine/Harry Ford,4.21,679765840,9780680000000.0,eng,69,656,52,09/03/1996,Knopf
29941,Fiskadoro,Denis Johnson,3.54,60976098,9780060000000.0,en-US,221,1513,116,5/30/2000,Harper Perennial
29946,Illusions: The Adventures of a Reluctant Messiah,Richard Bach,4.15,99427869,9780100000000.0,eng,144,50816,1906,03/12/2001,Arrow Books Ltd
29947,There's No Such Place As Far Away,Richard Bach/H. Lee Shapiro/دل آرا قهرمان,3.93,385319274,9780390000000.0,eng,48,2737,83,01/12/1998,Delta
29949,Running from Safety: An Adventure of the Spirit,Richard Bach,3.79,385315287,9780390000000.0,eng,368,1775,54,11/01/1995,Delta
29953,A Gift Of Wings,Richard Bach,3.79,330304216,9780330000000.0,eng,299,1664,44,05/11/2001,Sidgwick & Jackson Ltd
29960,Winter of Magic's Return,Pamela F. Service,4.25,449702022,9780450000000.0,eng,194,235,18,11/12/1986,Fawcett
29964,A Modern Utopia,H.G. Wells/Gregory Claeys/Francis Wheen,3.45,141441127,9780140000000.0,eng,320,596,53,3/31/2006,Penguin Books Limited
29965,The War of the Worlds,H.G. Wells/Leon Stover,3.82,786407808,9780790000000.0,eng,321,16,1,4/30/2001,McFarland & Company
29966,The Shape of Things to Come,H.G. Wells/John Clute,3.61,141441046,9780140000000.0,eng,530,931,43,5/26/2006,Penguin Books Limited
29967,Floor Games (Sandplay Classics),H.G. Wells/Barbara A. Turner,3.4,972851720,9780970000000.0,eng,110,46,3,09/01/2004,Temenos Press
29971,Seven Novels,H.G. Wells,4.14,706425618,9780710000000.0,eng,828,4,3,01/01/1985,Octopus Books (London)
29976,Three Prophetic Science Fiction Novels,H.G. Wells/E.F. Bleiler,3.86,844631515,9780840000000.0,eng,335,1,0,12/31/1975,Peter Smith Publisher  Inc.
29979,Science Fiction Treasury: Six Complete Novels (complete & unabridged),H.G. Wells/George Gesner,3.94,517436329,9780520000000.0,eng,688,17,1,9/19/1984,Random House Value Publishing
29981,The Island of Doctor Moreau,H.G. Wells,3.73,553214322,9780550000000.0,eng,153,71933,2443,05/01/1994,Bantam Classics
29990,Notebooks of the Mind: Explorations of Thinking  Revised Edition,Vera John-Steiner,3.83,195108965,9780200000000.0,eng,288,17,1,1/23/1997,Oxford University Press  USA
29993,The Visible Hand: The Managerial Revolution in American Business,Alfred D. Chandler Jr.,4.01,674940520,9780670000000.0,en-US,624,222,26,01/01/1977,Belknap Press
29998,Crime Stories and Other Writings,Dashiell Hammett/Steven Marcus,4.39,1931082006,9781930000000.0,eng,934,490,30,09/10/2001,Library of America
29999,The Maltese Falcon,Dashiell Hammett,3.91,752865331,9780750000000.0,eng,213,69254,2997,03/01/2005,Orion
30001,Lost Stories,Dashiell Hammett/Vince Emery/Joe Gores,3.98,972589813,9780970000000.0,eng,342,201,37,09/01/2005,Vince Emery Productions
30002,The Dain Curse,Dashiell Hammett,3.83,752851802,9780750000000.0,eng,256,5558,268,12/05/2002,Orion
30003,The Big Knockover: Selected Stories and Short Novels,Dashiell Hammett/Lillian Hellman/Jeff Stone,4.18,679722599,9780680000000.0,eng,480,2916,83,7/17/1989,Vintage Crime/Black Lizard
30005,Red Harvest,Dashiell Hammett,3.97,752852612,9780750000000.0,eng,224,17966,870,05/01/2003,Orion
30010,The Complete Stories  Vol 1,Isaac Asimov,4.36,038541627X,9780390000000.0,eng,624,5362,115,10/01/1990,Broadway
30026,Xénocide (Ender's Saga  #3),Orson Scott Card,3.79,2290315524,9782290000000.0,fre,573,73,3,10/18/2001,J'ai lu
30028,Edgar A. Poe: Mournful and Never-ending Remembrance,Kenneth Silverman,4.01,60923318,9780060000000.0,en-US,592,295,34,12/23/2008,Harper Perennial
30029,Tales of Mystery and Madness,Edgar Allan Poe/Gris Grimly,4.34,689848374,9780690000000.0,eng,135,2226,139,8/30/2011,Atheneum
30036,Elric of Melniboné (The Elric Saga  #1),Michael Moorcock,3.89,441203981,9780440000000.0,eng,181,20559,682,7/15/1987,Ace Books
30039,The Prize (deWarenne Dynasty  #4),Brenda Joyce,3.98,778320898,9780780000000.0,eng,575,1604,66,9/24/2004,Mira Books
30041,Elric of Melnibone: Bright Shadows,Charles  Green/Richard Ford/Pascal Quidault,4.0,1905850581,9781910000000.0,eng,98,8,0,04/01/2008,Mongoose Publishing
30043,A River Runs Through it and Other Stories,Norman Maclean/Annie Proulx,4.18,226500667,9780230000000.0,eng,217,18634,1147,10/01/2001,University of Chicago Press
30044,Young Men and Fire,Norman Maclean,4.08,226500624,9780230000000.0,eng,301,4346,386,11/05/1993,University Of Chicago Press
30050,When the Rivers Run Dry: Water - The Defining Crisis of the Twenty-first Century,Fred Pearce,3.94,807085731,9780810000000.0,eng,336,672,82,3/15/2007,Beacon Press
30051,The River Runs Black: The Environmental Challenge to China's Future,Elizabeth C. Economy,3.8,801489784,9780800000000.0,eng,337,135,15,2/24/2005,Cornell University Press
30053,Only the River Runs Free (The Galway Chronicles  #1),Bodie Thoene/Brock Thoene,4.09,785263780,9780790000000.0,eng,271,1387,104,1/14/1997,Thomas Nelson
30055,It's Not About the Bike: My Journey Back to Life,Lance Armstrong/Sally Jenkins,3.72,224060872,9780220000000.0,en-GB,294,495,42,05/03/2001,Yellow Jersey
30065,The Walking Dead  Vol. 5: The Best Defense,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.29,158240612X,9781580000000.0,eng,136,21435,841,4/21/2009,Image Comics
30066,Being Dead Is No Excuse: The Official Southern Ladies Guide to Hosting the Perfect Funeral,Gayden Metcalfe,3.86,1401359345,9781400000000.0,en-US,243,1741,272,3/16/2005,Hyperion Books
30067,Drop Dead Gorgeous (Blair Mallory  #2),Linda Howard,3.93,345486587,9780350000000.0,eng,347,7227,301,11/28/2006,Ballantine Books
30068,The Book of the Dead (Pendergast  #7; Diogenes  #3),Douglas Preston/Lincoln Child,4.13,446576980,9780450000000.0,eng,454,27050,947,8/14/2006,Warner Books (NY)
30069,The Walking Dead  Vol. 3: Safety Behind Bars,Robert Kirkman/Charlie Adlard/Cliff Rathburn,4.3,1582404879,9781580000000.0,eng,136,25796,1020,6/18/2005,Image Comics
30071,The Walking Dead  Book One (The Walking Dead #1-12),Robert Kirkman/Tony Moore/Charlie Adlard/Cliff Rathburn,4.35,1582406197,9781580000000.0,eng,304,34751,1346,10/05/2010,Image Comics
30072,The Brief History of the Dead,Kevin Brockmeier,3.67,1400095956,9781400000000.0,eng,252,9490,1576,01/09/2007,Vintage
30080,Beckett Football Card Price Guide,Dan Hitt/James Beckett III,0.0,1930692471,9781930000000.0,eng,830,0,0,09/01/2006,Beckett Media
30085,The Power of Infinite Love & Gratitude: An Evolutionary Journey to Awakening Your Spirit,Darren R. Weissman,4.11,1401917178,9781400000000.0,eng,298,62,14,02/01/2007,Hay House
30091,Masculinity and Male Codes of Honor in Modern France,Robert A. Nye,4.36,520215109,9780520000000.0,en-US,316,14,0,11/30/1998,University of California Press
30092,The Life and Death of My Lord Gilles de Rais,Robert Nye,3.87,349102503,9780350000000.0,en-GB,323,65,8,12/01/1991,Abacus Books (London)
30093,The White Wolf's Son: The Albino Underground (Elric & Oona Von Bek  #3),Michael Moorcock,3.88,446617458,9780450000000.0,en-US,432,283,8,09/01/2006,Grand Central Publishing
30094,Michael Moorcock's Multiverse,Michael Moorcock/Walter Simonson/Mark Reeve/John Ridgway,3.94,1563895161,9781560000000.0,eng,288,170,10,11/01/1999,Vertigo
30095,Gloriana,Michael Moorcock,3.65,446691402,9780450000000.0,eng,496,1742,64,08/01/2004,Aspect
30097,The Eternal Champion (Eternal Champion  #1),Michael Moorcock,3.95,1565041917,9781570000000.0,eng,484,2524,40,02/01/1996,White Wolf Games Studio
30104,The Spell,Alan Hollinghurst,3.54,140286373,9780140000000.0,eng,272,1559,103,05/01/2000,Penguin Books
30106,The Swimming-Pool Library,Alan Hollinghurst,3.77,679722564,9780680000000.0,eng,352,7115,322,9/19/1989,Vintage
30107,The Ivory Tower,Henry James/Alan Hollinghurst/Ezra Pound,3.29,1590170784,9781590000000.0,eng,296,57,7,2/29/2004,NYRB Classics
30112,America Alone: The End of the World As We Know It,Mark Steyn,4.13,895260786,9780900000000.0,eng,224,3095,362,10/01/2006,Regnery Publishing
30117,Where the Sidewalk Ends: Poems and Drawings,Shel Silverstein,4.3,60572345,9780060000000.0,eng,192,3587,179,2/18/2014,HarperCollins
30118,A Light in the Attic,Shel Silverstein,4.34,60513063,9780060000000.0,eng,176,349247,2567,10/07/2002,Harpercollins Childrens Books
30122,The Missing Piece (The Missing Piece  #1),Shel Silverstein,4.28,60256710,9780060000000.0,eng,112,24366,746,1/24/2006,HarperCollins
30125,The Missing Piece Meets the Big O,Shel Silverstein,4.34,60256575,9780060000000.0,eng,104,10503,505,1/24/2006,HarperCollins
30128,Lafcadio  the Lion Who Shot Back,Shel Silverstein,4.15,60256753,9780060000000.0,eng,112,5308,307,9/24/2013,HarperCollins
30129,A Light in the Attic (Book & CD),Shel Silverstein,4.34,66236177,9780070000000.0,en-US,176,597,21,10/09/2001,HarperCollins
30134,Runny Babbit Book and Abridged CD,Shel Silverstein/Dennis Locorriere,4.12,61130478,9780060000000.0,en-US,96,44,6,9/26/2006,HarperCollins
30143,L'albero,Shel Silverstein/Daniela Gamba,4.37,887782719X,9788880000000.0,ita,62,36,7,05/01/2000,Salani
30160,The Beginning: The Cove / The Maze (FBI Thriller #1-2),Catherine Coulter,4.2,425205517,9780430000000.0,eng,544,756,34,09/06/2005,Berkley Trade
30162,Jade Star (Star  #4),Catherine Coulter,3.83,451206126,9780450000000.0,en-US,400,896,19,06/01/2002,Signet
30164,Double Take (FBI Thriller  #11),Catherine Coulter,4.05,399154248,9780400000000.0,eng,420,7456,376,06/12/2007,Putnam Adult
30165,The Valentine Legacy (Legacy #3),Catherine Coulter,3.88,515118362,9780520000000.0,eng,406,2133,42,09/01/1996,Berkley Books
30174,Undead and Unwed (Undead  #1),MaryJanice Davidson,3.82,1597221104,9781600000000.0,eng,392,89,18,12/31/2005,Wheeler Publishing
30176,Undead and Unappreciated (Undead  #3),MaryJanice Davidson,3.88,1597221287,9781600000000.0,eng,279,67,5,12/31/2005,Wheeler Publishing
30183,Marked (House of Night  #1),P.C. Cast/Kristin Cast,3.8,312360266,9780310000000.0,eng,306,399152,12748,05/01/2007,St. Martin's Press
30186,Divine By Choice (Partholon  #2),P.C. Cast,4.1,037380251X,9780370000000.0,eng,377,6435,209,11/21/2006,Luna Books
30187,Divine By Mistake (Partholon  #1),P.C. Cast,4.09,373802471,9780370000000.0,eng,701,8633,452,8/29/2006,Luna Books
30189,Cast in Courtlight (Chronicles of Elantra  #2),Michelle Sagara,4.11,373802447,9780370000000.0,eng,488,8990,294,7/18/2006,Luna
30190,Goddess of Light (Goddess Summoning  #3),P.C. Cast,4.04,425201961,9780430000000.0,eng,355,5594,213,04/05/2005,Berkley
30191,Brighid's Quest (Partholon  #5),P.C. Cast,4.14,373802420,9780370000000.0,eng,507,3344,107,11/29/2005,Luna Books
30193,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,4.14,425208915,9780430000000.0,eng,345,5499,248,02/07/2006,Berkley Sensation
30194,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,4.21,425197492,9780430000000.0,eng,360,7579,446,08/03/2004,Berkley Sensation
30196,Goddess of the Sea (Goddess Summoning  #1),P.C. Cast,3.87,425192792,9780430000000.0,eng,368,7847,439,10/07/2003,Berkley Sensation
30199,Mysteria (Mysteria  #1),MaryJanice Davidson/Susan Grant/P.C. Cast/Gena Showalter,3.73,425211061,9780430000000.0,eng,340,3046,96,07/05/2006,Berkley Sensation
30200,Elphame's Choice (Partholon  #4),P.C. Cast,4.03,373802137,9780370000000.0,eng,551,3971,141,11/24/2004,Luna Books
30206,Loveless  Vol. 1: A Kin of Homecoming,Brian Azzarello/Marcelo Frusín,3.32,1401210619,9781400000000.0,eng,128,516,52,05/01/2006,Vertigo
30214,Where the Mountain Casts Its Shadow: The Dark Side of Extreme Adventure,Maria Coffey/Thomas Hornbein,3.88,312339011,9780310000000.0,eng,256,386,49,04/01/2005,St. Martin's Griffin
30215,Cast a Yellow Shadow (Mac McCorkle  #2),Ross Thomas,3.95,445405562,9780450000000.0,eng,272,206,17,02/01/1987,Mysterious Press
30220,Like a Velvet Glove Cast in Iron,Daniel Clowes,4.06,1560971169,9781560000000.0,eng,200,6409,280,1/17/1993,Fantagraphics
